1								
1		36		Test_ID			
1		Mass					
	4.27E+01	-2.79E+01	-2.26E-02	-2.20E+02	-4.80E+02	5.71E+00	3.07E-16	6.51E-17	1.94E-16	-9.76E-19	-2.33E-16	4.47E-16	1.00E+00	-1.07E-16	-9.36E-17	2.75E-17	5.19E-17	-2.00E-16	1.34E-17	-1.27E-16	-5.00E-17	2.79E-17	-2.06E-17	9.15E-17	-3.60E-17	2.78E-17	-3.45E-17	1.17E-16	1.13E-16	1.08E-16	4.91E-17	2.35E-17	-7.45E-17	-3.57E-17	1.64E-17	-6.21E-17
	2.79E+01	4.24E+01	-2.02E-02	4.78E+02	-2.19E+02	-5.75E+00	2.39E-17	1.43E-16	3.77E-17	-4.34E-17	-4.53E-17	9.84E-17	-1.07E-16	1.00E+00	-3.23E-16	-6.61E-17	-1.71E-16	9.29E-18	-5.87E-17	1.84E-16	4.13E-17	-1.61E-16	2.29E-16	-4.13E-16	-2.13E-16	-1.26E-17	-4.88E-17	3.58E-18	1.98E-17	8.81E-18	6.74E-17	8.18E-17	-9.34E-17	-3.61E-17	9.95E-17	-6.06E-18
	2.80E-01	4.11E-01	3.99E+01	3.52E+00	-2.59E+00	3.23E+01	-2.85E-17	-7.65E-17	-6.62E-17	-2.44E-17	-4.79E-17	-5.78E-17	-9.36E-17	-3.23E-16	1.00E+00	5.56E-17	-6.45E-17	1.78E-16	2.82E-16	-6.39E-17	-4.36E-17	-1.64E-16	5.46E-17	-1.09E-16	-2.31E-17	2.43E-17	4.63E-18	2.41E-18	-1.08E-17	6.41E-17	9.22E-18	-3.10E-18	-1.40E-17	5.74E-17	-3.26E-17	7.05E-17
	4.16E+02	1.26E+02	-3.55E-02	1.04E+03	-3.43E+03	8.08E+00	1.28E-16	1.17E-16	1.39E-17	6.94E-18	-9.97E-17	8.94E-17	2.75E-17	-6.61E-17	5.56E-17	1.00E+00	-1.40E-16	-3.50E-16	-1.84E-17	-2.51E-16	1.92E-16	8.81E-17	-1.28E-16	-2.63E-16	-9.32E-17	1.08E-17	1.19E-16	3.35E-17	-7.47E-17	-9.58E-17	1.28E-16	-7.71E-17	-4.25E-17	-1.55E-17	-9.15E-17	-1.03E-16
	1.26E+02	-4.16E+02	9.34E-02	-3.43E+03	-1.04E+03	1.35E+01	-1.46E-16	3.09E-17	-1.37E-16	4.25E-17	-6.07E-18	-1.71E-16	5.19E-17	-1.71E-16	-6.45E-17	-1.40E-16	1.00E+00	5.31E-16	3.04E-16	-1.75E-17	1.63E-16	2.42E-16	-7.89E-17	1.10E-16	1.45E-17	-7.65E-17	2.32E-17	1.06E-17	1.71E-17	-2.29E-17	-1.07E-16	-1.18E-16	-2.42E-18	6.21E-17	1.68E-18	7.83E-17
	-3.85E-01	-5.04E-01	-2.88E+01	-4.26E+00	3.30E+00	1.10E+01	1.12E-16	-9.54E-17	2.49E-17	-7.82E-18	5.06E-17	-2.41E-16	-2.00E-16	9.29E-18	1.78E-16	-3.50E-16	5.31E-16	1.00E+00	-8.20E-17	-4.19E-17	-4.32E-17	5.37E-18	-5.34E-17	-1.12E-16	8.40E-18	4.67E-17	4.31E-17	-1.18E-16	5.70E-18	-9.43E-17	4.63E-18	-4.07E-17	6.76E-17	5.75E-17	8.94E-17	2.74E-18
	-2.60E-01	-2.12E-01	1.39E-03	-1.01E+00	1.08E+00	-1.17E+00	4.85E-18	2.30E-17	-6.97E-17	8.45E-18	8.60E-18	1.33E-16	1.34E-17	-5.87E-17	2.82E-16	-1.84E-17	3.04E-16	-8.20E-17	1.00E+00	7.55E-16	2.43E-16	9.82E-17	-2.76E-17	-4.49E-17	2.57E-17	1.81E-17	-1.34E-16	2.50E-17	3.87E-17	-8.14E-17	7.00E-17	9.10E-17	-1.91E-17	-4.73E-18	8.76E-17	3.70E-17
	-1.29E+02	1.80E+01	1.17E-02	1.02E+02	8.06E+02	6.26E+00	1.34E-16	-1.20E-16	-6.93E-18	-9.32E-18	4.08E-17	-2.97E-16	-1.27E-16	1.84E-16	-6.39E-17	-2.51E-16	-1.75E-17	-4.19E-17	7.55E-16	1.00E+00	5.08E-16	3.37E-16	1.41E-16	-2.46E-16	-1.05E-16	1.18E-16	2.10E-16	3.43E-17	-2.02E-17	-3.34E-17	-2.72E-17	3.02E-17	6.77E-17	-1.88E-17	2.95E-17	6.08E-17
	-1.79E+01	-1.30E+02	4.21E-02	-8.06E+02	1.02E+02	-3.82E+00	1.71E-16	-5.21E-17	-2.21E-17	8.49E-17	-1.11E-16	-1.57E-16	-5.00E-17	4.13E-17	-4.36E-17	1.92E-16	1.63E-16	-4.32E-17	2.43E-16	5.08E-16	1.00E+00	-2.02E-16	-8.68E-17	-4.62E-17	-5.61E-17	1.32E-16	-3.01E-17	4.85E-17	-3.00E-17	2.26E-17	4.34E-18	-3.42E-17	-4.97E-17	3.34E-17	-1.38E-16	-1.04E-16
	-7.07E-02	-5.82E-02	-2.15E+01	-2.57E-01	3.26E-01	-9.16E+01	2.04E-16	-9.41E-17	-3.58E-17	-4.18E-17	-2.24E-18	-1.45E-16	2.79E-17	-1.61E-16	-1.64E-16	8.81E-17	2.42E-16	5.37E-18	9.82E-17	3.37E-16	-2.02E-16	1.00E+00	5.46E-17	-2.48E-16	-1.12E-16	1.16E-16	8.40E-17	-5.57E-17	2.04E-17	-1.01E-16	5.95E-17	6.88E-18	3.27E-17	-1.03E-16	-4.37E-17	1.11E-17
	-1.59E+00	-1.46E+00	3.39E+02	-9.08E-01	3.35E-01	-3.80E+01	-1.66E-16	-1.07E-16	1.68E-17	2.17E-16	9.61E-17	1.22E-16	-2.06E-17	2.29E-16	5.46E-17	-1.28E-16	-7.89E-17	-5.34E-17	-2.76E-17	1.41E-16	-8.68E-17	5.46E-17	1.00E+00	-4.91E-16	-1.90E-16	2.59E-17	6.92E-17	6.73E-18	-9.47E-18	2.58E-16	7.42E-17	-4.15E-17	-9.38E-17	1.38E-16	-8.26E-17	3.01E-17
	3.62E+00	1.87E+02	3.25E+00	6.07E+02	-7.64E+00	2.96E+01	2.42E-16	1.19E-16	5.43E-17	-1.65E-16	-3.60E-17	-1.33E-16	9.15E-17	-4.13E-16	-1.09E-16	-2.63E-16	1.10E-16	-1.12E-16	-4.49E-17	-2.46E-16	-4.62E-17	-2.48E-16	-4.91E-16	1.00E+00	8.52E-16	-2.77E-16	-2.68E-16	-3.15E-16	-1.06E-16	-1.12E-16	-1.06E-17	-9.50E-17	-2.95E-16	1.44E-16	2.00E-16	1.44E-16
	-1.87E+02	3.68E+00	-3.14E+00	7.85E+00	6.05E+02	2.63E+01	1.09E-16	-5.46E-17	-6.89E-17	-1.21E-16	-3.60E-17	-1.14E-16	-3.60E-17	-2.13E-16	-2.31E-17	-9.32E-17	1.45E-17	8.40E-18	2.57E-17	-1.05E-16	-5.61E-17	-1.12E-16	-1.90E-16	8.52E-16	1.00E+00	-1.27E-16	-1.05E-16	4.69E-16	2.62E-16	3.14E-16	1.04E-16	8.80E-17	4.99E-16	-1.46E-16	-6.94E-17	6.25E-17
	-3.04E+00	-2.95E+00	-4.08E-02	-8.89E+00	9.15E+00	1.30E+01	-1.60E-16	-1.96E-16	-4.90E-17	-4.16E-17	8.10E-18	1.42E-17	2.78E-17	-1.26E-17	2.43E-17	1.08E-17	-7.65E-17	4.67E-17	1.81E-17	1.18E-16	1.32E-16	1.16E-16	2.59E-17	-2.77E-16	-1.27E-16	1.00E+00	-2.70E-16	-3.90E-17	2.66E-16	4.06E-16	7.52E-17	-5.14E-17	6.42E-17	-8.37E-17	4.15E-16	8.24E-18
	3.23E-01	-3.03E+00	-2.87E+00	-2.48E+01	-7.54E+00	-3.07E+03	-4.23E-17	-4.60E-17	-1.03E-16	-4.21E-17	-3.77E-18	1.32E-16	-3.45E-17	-4.88E-17	4.63E-18	1.19E-16	2.32E-17	4.31E-17	-1.34E-16	2.10E-16	-3.01E-17	8.40E-17	6.92E-17	-2.68E-16	-1.05E-16	-2.70E-16	1.00E+00	7.72E-17	-2.93E-16	-6.68E-17	-5.85E-18	-5.15E-17	-1.48E-16	4.34E-17	-5.74E-17	5.42E-18
	6.37E+00	-4.85E+00	-3.55E-01	-2.89E+01	-4.12E+01	1.98E+00	-4.81E-17	-9.48E-17	-6.42E-17	-3.40E-17	1.69E-17	-4.90E-17	1.17E-16	3.58E-18	2.41E-18	3.35E-17	1.06E-17	-1.18E-16	2.50E-17	3.43E-17	4.85E-17	-5.57E-17	6.73E-18	-3.15E-16	4.69E-16	-3.90E-17	7.72E-17	1.00E+00	8.51E-17	1.90E-16	1.14E-16	-1.05E-16	-3.66E-16	5.47E-18	-2.82E-16	-1.93E-16
	-2.57E+00	1.42E+00	1.20E+00	1.02E+01	1.72E+01	-2.40E+01	2.53E-17	4.63E-17	-1.59E-17	5.81E-17	1.48E-17	-9.66E-17	1.13E-16	1.98E-17	-1.08E-17	-7.47E-17	1.71E-17	5.70E-18	3.87E-17	-2.02E-17	-3.00E-17	2.04E-17	-9.47E-18	-1.06E-16	2.62E-16	2.66E-16	-2.93E-16	8.51E-17	1.00E+00	2.66E-16	9.02E-17	-5.75E-17	-4.27E-16	1.36E-16	-1.94E-16	-2.03E-16
	3.14E+02	3.59E+01	-1.01E+00	2.34E+02	-1.96E+03	1.60E+01	-3.86E-17	9.19E-17	6.73E-17	2.10E-17	9.45E-17	5.12E-17	1.08E-16	8.81E-18	6.41E-17	-9.58E-17	-2.29E-17	-9.43E-17	-8.14E-17	-3.34E-17	2.26E-17	-1.01E-16	2.58E-16	-1.12E-16	3.14E-16	4.06E-16	-6.68E-17	1.90E-16	2.66E-16	1.00E+00	2.97E-16	-1.90E-18	-1.44E-16	1.68E-16	-4.37E-16	-2.58E-16
	3.60E+01	-3.14E+02	1.11E+00	-1.95E+03	-2.34E+02	3.02E+01	3.82E-17	5.53E-17	2.36E-17	1.60E-17	-4.42E-17	7.00E-17	4.91E-17	6.74E-17	9.22E-18	1.28E-16	-1.07E-16	4.63E-18	7.00E-17	-2.72E-17	4.34E-18	5.95E-17	7.42E-17	-1.06E-17	1.04E-16	7.52E-17	-5.85E-18	1.14E-16	9.02E-17	2.97E-16	1.00E+00	-1.13E-16	-3.21E-16	-2.43E-17	-2.10E-16	-1.01E-17
	2.02E+01	1.80E+01	-8.10E-01	4.86E+01	-5.51E+01	-3.39E-02	-1.34E-18	-4.78E-17	9.18E-17	-5.53E-17	-1.45E-17	-6.09E-18	2.35E-17	8.18E-17	-3.10E-18	-7.71E-17	-1.18E-16	-4.07E-17	9.10E-17	3.02E-17	-3.42E-17	6.88E-18	-4.15E-17	-9.50E-17	8.80E-17	-5.14E-17	-5.15E-17	-1.05E-16	-5.75E-17	-1.90E-18	-1.13E-16	1.00E+00	1.06E-16	1.10E-16	-7.68E-17	-2.27E-17
	1.69E+01	-2.13E+01	2.39E-03	-6.16E+01	-4.17E+01	1.07E+01	-2.28E-18	-2.46E-16	-8.62E-17	7.11E-17	5.58E-17	2.63E-18	-7.45E-17	-9.34E-17	-1.40E-17	-4.25E-17	-2.42E-18	6.76E-17	-1.91E-17	6.77E-17	-4.97E-17	3.27E-17	-9.38E-17	-2.95E-16	4.99E-16	6.42E-17	-1.48E-16	-3.66E-16	-4.27E-16	-1.44E-16	-3.21E-16	1.06E-16	1.00E+00	-1.49E-16	-2.89E-16	-1.44E-16
	1.79E+00	8.63E-01	-2.24E+02	5.36E-01	-4.09E+00	-1.77E+02	-7.27E-17	8.51E-17	-5.33E-17	-1.91E-17	-1.21E-16	7.71E-17	-3.57E-17	-3.61E-17	5.74E-17	-1.55E-17	6.21E-17	5.75E-17	-4.73E-18	-1.88E-17	3.34E-17	-1.03E-16	1.38E-16	1.44E-16	-1.46E-16	-8.37E-17	4.34E-17	5.47E-18	1.36E-16	1.68E-16	-2.43E-17	1.10E-16	-1.49E-16	1.00E+00	1.85E-16	2.28E-16
	-1.13E+00	-3.00E+00	5.02E-01	-1.80E+01	4.33E+00	1.48E+00	-1.03E-16	-9.82E-17	5.70E-17	1.75E-16	-5.43E-17	-5.09E-17	1.64E-17	9.95E-17	-3.26E-17	-9.15E-17	1.68E-18	8.94E-17	8.76E-17	2.95E-17	-1.38E-16	-4.37E-17	-8.26E-17	2.00E-16	-6.94E-17	4.15E-16	-5.74E-17	-2.82E-16	-1.94E-16	-4.37E-16	-2.10E-16	-7.68E-17	-2.89E-16	1.85E-16	1.00E+00	2.60E-16
	-1.22E+01	-1.59E+01	1.33E+00	-1.06E+02	8.69E+01	2.11E+00	2.15E-17	-1.01E-16	-4.98E-17	9.76E-17	-4.14E-17	6.27E-17	-6.21E-17	-6.06E-18	7.05E-17	-1.03E-16	7.83E-17	2.74E-18	3.70E-17	6.08E-17	-1.04E-16	1.11E-17	3.01E-17	1.44E-16	6.25E-17	8.24E-18	5.42E-18	-1.93E-16	-2.03E-16	-2.58E-16	-1.01E-17	-2.27E-17	-1.44E-16	2.28E-16	2.60E-16	1.00E+00
2		Damping
	5.07E+05	-1.92E-01	-8.58E+00	-2.86E+03	-4.58E+06	-3.57E+02	1.76E+00	1.56E+01	1.96E-01	-8.15E-02	-1.34E-02	-7.18E-03	7.39E-01	4.84E-01	4.86E-03	7.21E+00	2.18E+00	-6.68E-03	-4.51E-03	-2.24E+00	-3.11E-01	-1.23E-03	-2.76E-02	6.27E-02	-3.24E+00	-5.27E-02	5.62E-03	1.10E-01	-4.46E-02	5.45E+00	6.23E-01	3.51E-01	2.93E-01	3.11E-02	-1.96E-02	-2.12E-01
	-1.92E-01	5.07E+05	-5.29E+00	4.58E+06	-2.86E+03	6.73E+02	-1.56E+01	1.76E+00	1.79E-01	7.92E-02	1.58E-02	-3.36E-03	-4.84E-01	7.35E-01	7.12E-03	2.18E+00	-7.21E+00	-8.74E-03	-3.68E-03	3.11E-01	-2.24E+00	-1.01E-03	-2.53E-02	3.24E+00	6.38E-02	-5.11E-02	-5.25E-02	-8.41E-02	2.46E-02	6.23E-01	-5.43E+00	3.13E-01	-3.69E-01	1.50E-02	-5.20E-02	-2.76E-01
	-8.58E+00	-5.29E+00	3.39E+06	2.73E+00	-1.69E+01	6.33E+03	5.72E-04	-1.03E-05	-4.95E-06	-1.99E-02	-1.50E-03	2.02E-05	-3.92E-04	-3.46E-04	6.92E-01	-6.17E-04	1.61E-03	-5.00E-01	2.42E-05	2.01E-04	7.28E-04	-3.72E-01	5.87E+00	5.62E-02	-5.44E-02	-7.07E-04	-4.98E-02	-6.15E-03	2.09E-02	-1.76E-02	1.92E-02	-1.40E-02	4.03E-05	-3.88E+00	8.71E-03	2.31E-02
	-2.86E+03	4.58E+06	2.73E+00	3.80E+08	2.56E+01	5.36E+03	-1.34E+02	1.50E+01	1.54E+00	6.99E-01	1.50E-01	-2.04E-02	-3.81E+00	8.29E+00	6.11E-02	1.80E+01	-5.95E+01	-7.39E-02	-1.75E-02	1.77E+00	-1.40E+01	-4.44E-03	-1.57E-02	1.05E+01	1.36E-01	-1.54E-01	-4.31E-01	-5.01E-01	1.76E-01	4.06E+00	-3.39E+01	8.42E-01	-1.07E+00	9.27E-03	-3.11E-01	-1.83E+00
	-4.58E+06	-2.86E+03	-1.69E+01	2.56E+01	3.80E+08	3.18E+03	-1.50E+01	-1.34E+02	-1.69E+00	6.96E-01	1.35E-01	4.89E-02	-8.32E+00	-3.80E+00	-4.49E-02	-5.95E+01	-1.80E+01	5.73E-02	1.86E-02	1.40E+01	1.77E+00	5.66E-03	6.04E-03	-1.32E-01	1.05E+01	1.58E-01	-1.31E-01	-7.14E-01	2.98E-01	-3.39E+01	-4.06E+00	-9.55E-01	-7.22E-01	-7.08E-02	7.50E-02	1.51E+00
	-3.57E+02	6.73E+02	6.33E+03	5.36E+03	3.18E+03	1.94E+08	-1.85E+00	-1.29E+00	-9.20E-02	-2.01E+02	-1.68E-02	6.37E-03	9.90E-02	-9.98E-02	5.61E-01	1.40E-01	2.34E-01	1.91E-01	-2.03E-02	1.09E-01	-6.64E-02	-1.59E+00	-6.59E-01	5.13E-01	4.55E-01	2.26E-01	-5.32E+01	3.43E-02	-4.14E-01	2.78E-01	5.23E-01	-5.87E-04	1.86E-01	-3.07E+00	2.59E-02	3.68E-02
	1.76E+00	-1.56E+01	5.72E-04	-1.34E+02	-1.50E+01	-1.85E+00	4.74E-01	9.64E-10	-4.91E-10	3.70E-08	4.59E-09	2.06E-09	-1.22E-09	1.76E-08	3.92E-09	4.30E-09	-3.24E-09	-3.05E-09	2.05E-09	-2.14E-09	1.14E-08	-3.19E-11	3.77E-08	-7.01E-08	-8.73E-09	2.86E-08	-7.58E-09	1.92E-08	-3.24E-09	4.22E-10	-4.88E-10	-5.41E-09	1.08E-08	7.19E-09	-1.69E-08	-7.26E-09
	1.56E+01	1.76E+00	-1.03E-05	1.50E+01	-1.34E+02	-1.29E+00	9.64E-10	4.74E-01	1.65E-09	-7.25E-09	-2.83E-08	-1.24E-09	-9.72E-09	-3.14E-09	1.77E-09	-2.28E-08	-1.53E-10	-4.70E-09	-7.86E-10	-6.39E-10	-1.89E-09	1.52E-09	2.65E-09	1.12E-08	-6.58E-08	-1.02E-08	1.11E-08	1.46E-08	3.15E-09	1.28E-08	-4.33E-09	1.12E-08	-1.75E-09	-6.57E-09	4.19E-09	-1.56E-08
	1.96E-01	1.79E-01	-4.95E-06	1.54E+00	-1.69E+00	-9.20E-02	-4.91E-10	1.65E-09	4.90E-01	1.14E-09	2.49E-10	1.38E-09	1.36E-09	1.04E-09	-4.98E-10	-2.18E-09	1.72E-09	7.02E-09	1.09E-09	5.72E-10	-2.67E-10	8.37E-10	-1.58E-09	1.04E-10	6.00E-09	7.53E-09	5.88E-09	-3.71E-09	6.82E-09	2.09E-09	-1.29E-09	-7.38E-09	1.28E-08	-5.71E-10	3.54E-10	-1.33E-09
	-8.15E-02	7.92E-02	-1.99E-02	6.99E-01	6.96E-01	-2.01E+02	3.70E-08	-7.25E-09	1.14E-09	5.88E-01	3.55E-10	2.25E-09	5.07E-09	2.47E-09	7.25E-10	2.89E-08	-6.61E-09	2.09E-11	4.24E-09	-6.24E-09	6.75E-09	-2.71E-10	2.77E-09	-1.04E-08	6.74E-08	-5.11E-08	1.12E-07	3.60E-09	-6.48E-08	-1.50E-08	-1.03E-08	-6.10E-09	1.94E-09	-1.79E-09	-1.80E-08	-8.66E-09
	-1.34E-02	1.58E-02	-1.50E-03	1.50E-01	1.35E-01	-1.68E-02	4.59E-09	-2.83E-08	2.49E-10	3.55E-10	6.86E-01	-1.45E-09	-1.25E-08	-5.92E-10	-9.37E-10	-1.47E-08	3.71E-09	3.27E-09	-7.03E-10	-1.89E-09	-2.16E-08	1.90E-09	2.92E-08	-6.57E-08	2.85E-08	5.50E-09	1.30E-09	-2.22E-08	1.38E-09	6.68E-08	-5.35E-08	-9.06E-09	7.60E-09	6.83E-09	-2.09E-09	3.34E-09
	-7.18E-03	-3.36E-03	2.02E-05	-2.04E-02	4.89E-02	6.37E-03	2.06E-09	-1.24E-09	1.38E-09	2.25E-09	-1.45E-09	8.85E-01	-1.81E-10	-6.53E-10	3.93E-10	2.82E-09	8.60E-10	-1.93E-09	3.83E-10	5.25E-10	2.00E-10	-1.06E-09	8.90E-10	1.54E-09	1.02E-09	6.37E-09	-2.82E-09	2.85E-09	-4.44E-09	-2.20E-09	1.63E-09	1.21E-09	-7.72E-09	1.56E-10	1.95E-09	7.02E-10
	7.39E-01	-4.84E-01	-3.92E-04	-3.81E+00	-8.32E+00	9.90E-02	-1.22E-09	-9.72E-09	1.36E-09	5.07E-09	-1.25E-08	-1.81E-10	9.47E-01	-1.78E-10	9.47E-10	-1.05E-08	-9.74E-10	-5.20E-10	-7.01E-11	-1.97E-10	4.12E-10	3.27E-10	2.02E-09	-8.34E-10	-2.84E-08	-2.07E-09	4.66E-09	5.42E-09	1.86E-09	5.79E-09	-9.22E-10	7.11E-09	2.29E-09	-2.73E-09	1.48E-09	-8.80E-09
	4.84E-01	7.35E-01	-3.46E-04	8.29E+00	-3.80E+00	-9.98E-02	1.76E-08	-3.14E-09	1.04E-09	2.47E-09	-5.92E-10	-6.53E-10	-1.78E-10	9.47E-01	-1.67E-09	-4.67E-09	3.47E-09	5.86E-10	-6.93E-10	2.78E-10	-5.39E-09	-2.50E-10	-1.56E-08	3.21E-08	8.13E-10	-1.36E-08	4.91E-09	-7.51E-09	1.49E-09	2.16E-10	-7.05E-10	3.36E-09	-2.39E-09	-3.25E-09	7.73E-09	2.38E-09
	4.86E-03	7.12E-03	6.92E-01	6.11E-02	-4.49E-02	5.61E-01	3.92E-09	1.77E-09	-4.98E-10	7.25E-10	-9.37E-10	3.93E-10	9.47E-10	-1.67E-09	9.84E-01	7.45E-10	7.87E-10	-2.16E-10	1.07E-10	4.08E-10	-1.85E-09	4.42E-10	-1.84E-09	-6.11E-09	-4.00E-09	5.10E-10	6.16E-10	1.12E-09	5.31E-10	-4.78E-09	-3.86E-09	1.14E-09	1.78E-10	1.26E-09	-7.16E-11	-1.36E-09
